%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407435869948127273,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948162255,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948201784,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948244302,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948279583,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948314923,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948352960,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948383057,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948416430,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948459199,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948499678,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948536001,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948574314,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948617115,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948652477,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948687641,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948726064,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948756200,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948792856,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948835912,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948879981,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948917419,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948960763,0.0,0.0,10.0,0.0,0.0,0.0
1407435869948999953,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949038749,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949074324,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949110982,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949142861,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949179560,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949214652,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949258700,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949295757,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949332889,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949374958,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949410644,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949446191,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949484461,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949515418,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949552202,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949588573,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949630699,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949667423,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949705165,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949747147,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949782803,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949818431,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949856713,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949886738,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949923315,0.0,0.0,10.0,0.0,0.0,0.0
1407435869949959942,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950002860,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950040127,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950084899,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950127058,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950162650,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950197761,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950234744,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950264230,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950302483,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950338519,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950380933,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950417882,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950456099,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950498145,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950533664,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950568850,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950608068,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950637580,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950674408,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950710474,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950752901,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950790473,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950835709,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950877960,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950914586,0.0,0.0,10.0,0.0,0.0,0.0
1407435869950947658,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951002015,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951034294,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951071000,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951108131,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951156891,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951190133,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951228713,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951270556,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951307002,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951341733,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951379415,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951409643,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951446025,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951482753,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951556952,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951579614,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951651013,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951701868,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951737713,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951773633,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951810471,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951843641,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951878081,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951913321,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951959878,0.0,0.0,10.0,0.0,0.0,0.0
1407435869951994050,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952033714,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952075231,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952111098,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952145911,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952183537,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952213763,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952250954,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952287348,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952330326,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952365753,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952404712,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952446612,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952482495,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952519766,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952556414,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952585265,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952619688,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952662162,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952712318,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952748196,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952786927,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952828405,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952881241,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952928345,0.0,0.0,10.0,0.0,0.0,0.0
1407435869952971082,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953013481,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953048191,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953088075,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953132503,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953175276,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953214948,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953271653,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953311684,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953338505,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953377216,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953406490,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953442982,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953479744,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953523394,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953558082,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953597687,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953640901,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953676492,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953711544,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953749388,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953779712,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953816151,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953853982,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953896532,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953931651,0.0,0.0,10.0,0.0,0.0,0.0
1407435869953971011,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954013098,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954049591,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954096882,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954135028,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954168112,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954202035,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954240073,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954281684,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954316996,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954356623,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954399839,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954434206,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954469335,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954506825,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954537329,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954573347,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954611002,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954653100,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954688651,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954728006,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954771400,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954805633,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954850921,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954895094,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954929139,0.0,0.0,10.0,0.0,0.0,0.0
1407435869954971083,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955023331,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955081447,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955135075,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955170985,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955213812,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955261780,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955315047,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955349319,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955382961,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955414792,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955456582,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955497790,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955533822,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955573898,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955615469,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955650971,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955686656,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955723593,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955755845,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955790598,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955826840,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955869295,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955904575,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955944388,0.0,0.0,10.0,0.0,0.0,0.0
1407435869955985868,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956021549,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956056889,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956094195,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956124472,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956159303,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956200044,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956243463,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956278762,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956317422,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956369479,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956426286,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956474991,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956528501,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956573143,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956626626,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956682456,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956729083,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956763409,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956802699,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956854697,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956929877,0.0,0.0,10.0,0.0,0.0,0.0
1407435869956990431,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957033417,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957062668,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957095223,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957135887,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957181805,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957216415,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957258508,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957300141,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957338386,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957370594,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957409982,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957438103,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957475569,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957513283,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957555552,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957589023,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957627793,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957670499,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957708148,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957740487,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957779018,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957811339,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957845161,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957883162,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957926608,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957960889,0.0,0.0,10.0,0.0,0.0,0.0
1407435869957999899,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958046041,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958089940,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958121091,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958158916,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958190872,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958224279,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958263060,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958305802,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958340177,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958380136,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958422681,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958459787,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958492053,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958530358,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958562509,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958602496,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958645081,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958690801,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958721806,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958761827,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958804639,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958853897,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958906445,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958938504,0.0,0.0,10.0,0.0,0.0,0.0
1407435869958968762,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959007125,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959040815,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959073238,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959107345,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959147032,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959190727,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959227146,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959260567,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959298251,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959327012,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959364260,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959396402,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959432460,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959465706,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959503607,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959546011,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959583160,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959615233,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959654150,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959685807,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959721138,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959752867,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959790503,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959820129,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959861782,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959904031,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959941167,0.0,0.0,10.0,0.0,0.0,0.0
1407435869959973749,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960011361,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960041515,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960077908,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960111499,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960143419,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960177988,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960216826,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960259106,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960295570,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960328105,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960366110,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960397025,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960434106,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960464517,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960500295,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960533773,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960572646,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960615749,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960652732,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960684972,0.0,0.0,10.0,0.0,0.0,0.0
1407435869960723841,0.0,0.0,10.0,0.0,0.0,0.0
