%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5
1407435866899500332,3862,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435866999473128,3863,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867100539108,3864,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867199440884,3865,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867300572002,3866,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867399456713,3867,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867500397297,3868,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867599386523,3869,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867700532969,3870,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867799453242,3871,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
1407435867899400021,3872,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.701931499041,-0.818597129546,1.51031181054,3.14692749789
