%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5
1407432752999807396,61983,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753099774155,61984,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753199761422,61985,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753299761015,61986,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753399771154,61987,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753499760458,61988,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753599777073,61989,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753699745210,61990,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753799760611,61991,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753899787191,61992,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432753999770332,61993,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754099729338,61994,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754199765935,61995,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754300774239,61996,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754399747500,61997,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754500727514,61998,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754599827244,61999,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754699871974,62000,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754799751502,62001,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754899766446,62002,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432754999763938,62003,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755099758046,62004,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755199759523,62005,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755299755211,62006,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755399728621,62007,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755499726982,62008,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755599734610,62009,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755699772492,62010,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755799774009,62011,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755899840150,62012,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
1407432755999707979,62013,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.72993564826,-1.74130574822,0.701931499041,-0.818597129546,1.51554785156,2.52800886055
