%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407436105179928769,10.0,0.0,0.0,0.0,0.0,0.0
1407436105179966005,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180003648,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180043053,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180086084,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180123448,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180163210,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180200637,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180240980,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180324895,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180364119,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180403888,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180441338,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180480631,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180523795,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180578067,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180623059,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180658949,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180715427,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180759043,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180809831,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180850007,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180891471,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180939157,10.0,0.0,0.0,0.0,0.0,0.0
1407436105180986970,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181024283,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181066154,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181104442,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181141661,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181185543,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181227406,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181261674,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181300939,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181339179,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181378311,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181415378,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181457927,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181496806,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181536810,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181575303,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181616510,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181655999,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181692523,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181732801,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181770643,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181810727,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181853390,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181893062,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181930590,10.0,0.0,0.0,0.0,0.0,0.0
1407436105181968126,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182008975,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182048360,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182134805,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182173674,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182211946,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182253016,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182291754,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182330740,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182369276,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182409997,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182447403,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182487059,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182527433,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182599579,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182667824,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182726029,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182784729,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182850396,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182899317,10.0,0.0,0.0,0.0,0.0,0.0
1407436105182976129,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183032605,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183088213,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183143849,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183197689,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183253471,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183308796,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183367878,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183418850,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183474914,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183529729,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183589307,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183647822,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183700601,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183755999,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183809675,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183864295,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183919603,10.0,0.0,0.0,0.0,0.0,0.0
1407436105183983279,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184030776,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184089734,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184141101,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184200645,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184296978,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184353491,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184410287,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184464491,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184519520,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184605309,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184651903,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184708985,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184761146,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184820648,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184874348,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184939097,10.0,0.0,0.0,0.0,0.0,0.0
1407436105184987066,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185028525,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185083171,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185141200,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185193494,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185251615,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185304234,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185362785,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185414774,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185473442,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185526610,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185581587,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185636858,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185694046,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185747113,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185803658,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185857600,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185912510,10.0,0.0,0.0,0.0,0.0,0.0
1407436105185967327,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186022830,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186128430,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186186038,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186243844,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186302303,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186353436,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186411200,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186463014,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186519373,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186588002,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186641875,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186711505,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186766334,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186820782,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186879313,10.0,0.0,0.0,0.0,0.0,0.0
1407436105186934161,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187004497,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187070775,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187141866,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187210019,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187280485,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187546147,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187552093,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187603505,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187758134,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187764176,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187911042,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187916211,10.0,0.0,0.0,0.0,0.0,0.0
1407436105187992775,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188070696,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188153684,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188231322,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188353802,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188434115,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188510598,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188686905,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188752091,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188814329,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188891414,10.0,0.0,0.0,0.0,0.0,0.0
1407436105188987933,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189065457,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189140024,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189216716,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189291791,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189368324,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189445203,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189499042,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189558938,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189615082,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189671912,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189726104,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189782422,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189841347,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189894942,10.0,0.0,0.0,0.0,0.0,0.0
1407436105189952246,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190004313,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190075466,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190182409,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190239077,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190290646,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190346818,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190401446,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190459307,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190512979,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190584994,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190646175,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190717493,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190773639,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190827548,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190882830,10.0,0.0,0.0,0.0,0.0,0.0
1407436105190946313,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191012682,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191052777,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191091458,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191132507,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191172834,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191217249,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191253408,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191291983,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191335469,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191375227,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191416258,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191455140,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191494549,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191537808,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191574985,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191614153,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191654753,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191696928,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191738959,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191774948,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191814815,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191855569,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191898252,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191933272,10.0,0.0,0.0,0.0,0.0,0.0
1407436105191973176,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192011039,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192056222,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192089253,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192129052,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192168854,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192208576,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192249427,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192336554,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192371813,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192408460,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192447484,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192488036,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192524829,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192585848,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192634254,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192684455,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192731908,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192774072,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192810388,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192849566,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192891315,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192935502,10.0,0.0,0.0,0.0,0.0,0.0
1407436105192996398,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193036455,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193076073,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193115843,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193155272,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193196748,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193232502,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193271863,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193312090,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193350181,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193394421,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193430037,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193468040,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193511812,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193547294,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193586283,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193626721,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193664040,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193703612,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193745445,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193781942,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193821181,10.0,0.0,0.0,0.0,0.0,0.0
1407436105193861355,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196063407,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196074002,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196081268,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196088214,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196093258,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196115945,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196124581,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196130915,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196138518,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196143685,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196148584,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196170714,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196177588,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196183864,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196199538,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196205789,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196211350,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196215891,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196233042,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196239198,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196244869,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196250019,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196254632,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196263232,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196274859,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196280652,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196286064,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196291715,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196296441,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196301302,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196306521,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196325323,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196331220,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196336284,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196355076,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196361676,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196367401,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196372999,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196378057,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196391739,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196398251,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196403225,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196408021,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196422991,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196461398,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196526329,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196612092,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196679181,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196730000,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196785537,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196843157,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196897838,10.0,0.0,0.0,0.0,0.0,0.0
1407436105196971666,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197032409,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197084622,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197137805,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197195996,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197253050,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197308762,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197362019,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197418700,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197472817,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197529152,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197586445,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197643188,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197695366,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197751084,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197807966,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197863006,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197917397,10.0,0.0,0.0,0.0,0.0,0.0
1407436105197972804,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198027258,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198133589,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198188302,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198243424,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198296550,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198350924,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198407103,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198462415,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198515127,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198593398,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198640701,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198694488,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198749779,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198803382,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198857747,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198934716,10.0,0.0,0.0,0.0,0.0,0.0
1407436105198981507,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199037120,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199089974,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199146881,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199197826,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199253712,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199307721,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199360688,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199415097,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199471516,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199525104,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199579130,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199633306,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199689878,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199746248,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199790263,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199827651,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199867475,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199910209,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199951537,10.0,0.0,0.0,0.0,0.0,0.0
1407436105199990317,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200029690,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200071933,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200131915,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200184896,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200255505,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200340550,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200392902,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200453118,10.0,0.0,0.0,0.0,0.0,0.0
1407436105200507960,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202166767,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202177334,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202183282,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202195452,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202201319,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202206032,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202211442,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202216590,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202220828,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202225039,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202229078,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202232895,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202237004,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202247326,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202253256,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202257594,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202261958,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202266027,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202270033,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202273995,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202277925,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202281945,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202285862,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202289832,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202293809,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202310562,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202315160,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202319311,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202323372,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202327349,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202331310,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202336843,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202387741,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202457176,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202546341,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202625670,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202696663,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202768675,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202837919,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202930775,10.0,0.0,0.0,0.0,0.0,0.0
1407436105202994602,10.0,0.0,0.0,0.0,0.0,0.0
1407436105203066159,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206139760,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206149839,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206156814,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206161556,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206169517,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206181489,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206186699,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206192218,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206196615,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206201233,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206238417,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206254976,10.0,0.0,0.0,0.0,0.0,0.0
1407436105206261856,10.0,0.0,0.0,0.0,0.0,0.0
