%time,field.header.seq,field.header.stamp,field.header.frame_id,field.name0,field.name1,field.name2,field.name3,field.name4,field.name5,field.position0,field.position1,field.position2,field.position3,field.position4,field.position5
1407435950499632592,4698,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435950599741911,4699,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435950700700021,4700,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435950799627678,4701,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435950900653550,4702,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435950999713008,4703,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435951099567150,4704,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435951199684458,4705,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435951300588137,4706,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
1407435951399596242,4707,0,,jaco_joint_1,jaco_joint_2,jaco_joint_3,jaco_joint_4,jaco_joint_5,jaco_joint_6,-1.73168108404,-1.73606944088,0.150415871,-0.818597129546,1.50769379003,3.14692749789
