%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407442591017067910,0.0,0.0,0.0,0.0,0.0,0.0
1407442591018155349,0.0,0.0,0.0,0.0,0.0,0.0
1407442591019122736,0.0,0.0,0.0,0.0,0.0,0.0
1407442591020034192,0.0,0.0,0.0,0.0,0.0,0.0
1407442591021063409,0.0,0.0,0.0,0.0,0.0,0.0
1407442591022049156,0.0,0.0,0.0,0.0,0.0,0.0
1407442591023037676,0.0,0.0,0.0,0.0,0.0,0.0
1407442591024044375,0.0,0.0,0.0,0.0,0.0,0.0
1407442591025060110,0.0,0.0,0.0,0.0,0.0,0.0
1407442591026037397,0.0,0.0,0.0,0.0,0.0,0.0
1407442591027041144,0.0,0.0,0.0,0.0,0.0,0.0
1407442591028042341,0.0,0.0,0.0,0.0,0.0,0.0
1407442591029024875,0.0,0.0,0.0,0.0,0.0,0.0
1407442591030054944,0.0,0.0,0.0,0.0,0.0,0.0
1407442591031048436,0.0,0.0,0.0,0.0,0.0,0.0
1407442591032056447,0.0,0.0,0.0,0.0,0.0,0.0
1407442591033066699,0.0,0.0,0.0,0.0,0.0,0.0
1407442591034087322,0.0,0.0,0.0,0.0,0.0,0.0
1407442591035059095,0.0,0.0,0.0,0.0,0.0,0.0
1407442591036069850,0.0,0.0,0.0,0.0,0.0,0.0
1407442591037071442,0.0,0.0,0.0,0.0,0.0,0.0
1407442591038070659,0.0,0.0,0.0,0.0,0.0,0.0
1407442591039050933,0.0,0.0,0.0,0.0,0.0,0.0
1407442591040048522,0.0,0.0,0.0,0.0,0.0,0.0
1407442591041055554,0.0,0.0,0.0,0.0,0.0,0.0
1407442591042095914,0.0,0.0,0.0,0.0,0.0,0.0
1407442591043049447,0.0,0.0,0.0,0.0,0.0,0.0
1407442591044078499,0.0,0.0,0.0,0.0,0.0,0.0
1407442591045070588,0.0,0.0,0.0,0.0,0.0,0.0
1407442591049197881,0.0,0.0,0.0,0.0,0.0,0.0
1407442591049218658,0.0,0.0,0.0,0.0,0.0,0.0
1407442591050201498,0.0,0.0,0.0,0.0,0.0,0.0
1407442591051168950,0.0,0.0,0.0,0.0,0.0,0.0
1407442591052150753,0.0,0.0,0.0,0.0,0.0,0.0
1407442591053131972,0.0,0.0,0.0,0.0,0.0,0.0
1407442591054173239,0.0,0.0,0.0,0.0,0.0,0.0
1407442591055155069,0.0,0.0,0.0,0.0,0.0,0.0
1407442591056157353,0.0,0.0,0.0,0.0,0.0,0.0
1407442591058205509,0.0,0.0,0.0,0.0,0.0,0.0
1407442591058242695,0.0,0.0,0.0,0.0,0.0,0.0
1407442591059100936,0.0,0.0,0.0,0.0,0.0,0.0
1407442591060031944,0.0,0.0,0.0,0.0,0.0,0.0
1407442591061066273,0.0,0.0,0.0,0.0,0.0,0.0
1407442591062185598,0.0,0.0,0.0,0.0,0.0,0.0
1407442591063177637,0.0,0.0,0.0,0.0,0.0,0.0
1407442591064178658,0.0,0.0,0.0,0.0,0.0,0.0
1407442591065127123,0.0,0.0,0.0,0.0,0.0,0.0
1407442591066169926,0.0,0.0,0.0,0.0,0.0,0.0
1407442591067108111,0.0,0.0,0.0,0.0,0.0,0.0
1407442591068128816,0.0,0.0,0.0,0.0,0.0,0.0
1407442591069134429,0.0,0.0,0.0,0.0,0.0,0.0
1407442591070149261,0.0,0.0,0.0,0.0,0.0,0.0
1407442591071072205,0.0,0.0,0.0,0.0,0.0,0.0
1407442591072070712,0.0,0.0,0.0,0.0,0.0,0.0
1407442591073093272,0.0,0.0,0.0,0.0,0.0,0.0
1407442591074132937,0.0,0.0,0.0,0.0,0.0,0.0
1407442591075102386,0.0,0.0,0.0,0.0,0.0,0.0
1407442591076099873,0.0,0.0,0.0,0.0,0.0,0.0
1407442591077051519,0.0,0.0,0.0,0.0,0.0,0.0
1407442591078037466,0.0,0.0,0.0,0.0,0.0,0.0
1407442591079127474,0.0,0.0,0.0,0.0,0.0,0.0
1407442591080118367,0.0,0.0,0.0,0.0,0.0,0.0
1407442591081081359,0.0,0.0,0.0,0.0,0.0,0.0
1407442591082122869,0.0,0.0,0.0,0.0,0.0,0.0
1407442591083133284,0.0,0.0,0.0,0.0,0.0,0.0
1407442591084105102,0.0,0.0,0.0,0.0,0.0,0.0
1407442591085205980,0.0,0.0,0.0,0.0,0.0,0.0
1407442591086174419,0.0,0.0,0.0,0.0,0.0,0.0
1407442591087186952,0.0,0.0,0.0,0.0,0.0,0.0
1407442591088158222,0.0,0.0,0.0,0.0,0.0,0.0
1407442591089098458,0.0,0.0,0.0,0.0,0.0,0.0
1407442591090209728,0.0,0.0,0.0,0.0,0.0,0.0
1407442591091122452,0.0,0.0,0.0,0.0,0.0,0.0
1407442591092117581,0.0,0.0,0.0,0.0,0.0,0.0
1407442591093121859,0.0,0.0,0.0,0.0,0.0,0.0
1407442591094216978,0.0,0.0,0.0,0.0,0.0,0.0
1407442591095068019,0.0,0.0,0.0,0.0,0.0,0.0
1407442591096078681,0.0,0.0,0.0,0.0,0.0,0.0
1407442591097073423,0.0,0.0,0.0,0.0,0.0,0.0
1407442591098050862,0.0,0.0,0.0,0.0,0.0,0.0
1407442591099093114,0.0,0.0,0.0,0.0,0.0,0.0
1407442591100066016,0.0,0.0,0.0,0.0,0.0,0.0
1407442591101079610,0.0,0.0,0.0,0.0,0.0,0.0
1407442591102082748,0.0,0.0,0.0,0.0,0.0,0.0
1407442591103089593,0.0,0.0,0.0,0.0,0.0,0.0
1407442591104091050,0.0,0.0,0.0,0.0,0.0,0.0
1407442591105093590,0.0,0.0,0.0,0.0,0.0,0.0
1407442591106070224,0.0,0.0,0.0,0.0,0.0,0.0
1407442591107054180,0.0,0.0,0.0,0.0,0.0,0.0
1407442591108068221,0.0,0.0,0.0,0.0,0.0,0.0
1407442591109065562,0.0,0.0,0.0,0.0,0.0,0.0
1407442591110097155,0.0,0.0,0.0,0.0,0.0,0.0
1407442591111065915,0.0,0.0,0.0,0.0,0.0,0.0
1407442591112034438,0.0,0.0,0.0,0.0,0.0,0.0
1407442591113087191,0.0,0.0,0.0,0.0,0.0,0.0
1407442591114086373,0.0,0.0,0.0,0.0,0.0,0.0
1407442591115062463,0.0,0.0,0.0,0.0,0.0,0.0
1407442591116059846,0.0,0.0,0.0,0.0,0.0,0.0
1407442591117084169,0.0,0.0,0.0,0.0,0.0,0.0
1407442591118069795,0.0,0.0,0.0,0.0,0.0,0.0
1407442591119062726,0.0,0.0,0.0,0.0,0.0,0.0
1407442591120073769,0.0,0.0,0.0,0.0,0.0,0.0
1407442591121088777,0.0,0.0,0.0,0.0,0.0,0.0
1407442591122099408,0.0,0.0,0.0,0.0,0.0,0.0
1407442591123072509,0.0,0.0,0.0,0.0,0.0,0.0
1407442591124085290,0.0,0.0,0.0,0.0,0.0,0.0
1407442591125072025,0.0,0.0,0.0,0.0,0.0,0.0
1407442591126183792,0.0,0.0,0.0,0.0,0.0,0.0
1407442591127165033,0.0,0.0,0.0,0.0,0.0,0.0
1407442591128179237,0.0,0.0,0.0,0.0,0.0,0.0
1407442591129123086,0.0,0.0,0.0,0.0,0.0,0.0
1407442591130159611,0.0,0.0,0.0,0.0,0.0,0.0
1407442591131081228,0.0,0.0,0.0,0.0,0.0,0.0
1407442591132068661,0.0,0.0,0.0,0.0,0.0,0.0
1407442591133067057,0.0,0.0,0.0,0.0,0.0,0.0
1407442591134107901,0.0,0.0,0.0,0.0,0.0,0.0
1407442591135077651,0.0,0.0,0.0,0.0,0.0,0.0
1407442591136068653,0.0,0.0,0.0,0.0,0.0,0.0
1407442591137041143,0.0,0.0,0.0,0.0,0.0,0.0
1407442591138069006,0.0,0.0,0.0,0.0,0.0,0.0
1407442591139066329,0.0,0.0,0.0,0.0,0.0,0.0
1407442591140067865,0.0,0.0,0.0,0.0,0.0,0.0
1407442591141072698,0.0,0.0,0.0,0.0,0.0,0.0
1407442591142100183,0.0,0.0,0.0,0.0,0.0,0.0
1407442591143100372,0.0,0.0,0.0,0.0,0.0,0.0
1407442591144145597,0.0,0.0,0.0,0.0,0.0,0.0
1407442591145080229,0.0,0.0,0.0,0.0,0.0,0.0
1407442591146083039,0.0,0.0,0.0,0.0,0.0,0.0
1407442591147072605,0.0,0.0,0.0,0.0,0.0,0.0
1407442591148096685,0.0,0.0,0.0,0.0,0.0,0.0
1407442591149074327,0.0,0.0,0.0,0.0,0.0,0.0
1407442591150105504,0.0,0.0,0.0,0.0,0.0,0.0
1407442591151063351,0.0,0.0,0.0,0.0,0.0,0.0
1407442591152059669,0.0,0.0,0.0,0.0,0.0,0.0
1407442591153091206,0.0,0.0,0.0,0.0,0.0,0.0
1407442591154027467,0.0,0.0,0.0,0.0,0.0,0.0
1407442591155097476,0.0,0.0,0.0,0.0,0.0,0.0
1407442591156066559,0.0,0.0,0.0,0.0,0.0,0.0
1407442591157092359,0.0,0.0,0.0,0.0,0.0,0.0
1407442591158100865,0.0,0.0,0.0,0.0,0.0,0.0
1407442591159084332,0.0,0.0,0.0,0.0,0.0,0.0
1407442591160062965,0.0,0.0,0.0,0.0,0.0,0.0
1407442591161069129,0.0,0.0,0.0,0.0,0.0,0.0
1407442591162118638,0.0,0.0,0.0,0.0,0.0,0.0
1407442591163078101,0.0,0.0,0.0,0.0,0.0,0.0
1407442591164060349,0.0,0.0,0.0,0.0,0.0,0.0
1407442591165073333,0.0,0.0,0.0,0.0,0.0,0.0
1407442591166069263,0.0,0.0,0.0,0.0,0.0,0.0
1407442591167025573,0.0,0.0,0.0,0.0,0.0,0.0
1407442591168060382,0.0,0.0,0.0,0.0,0.0,0.0
1407442591169057527,0.0,0.0,0.0,0.0,0.0,0.0
1407442591170110236,0.0,0.0,0.0,0.0,0.0,0.0
1407442591171078961,0.0,0.0,0.0,0.0,0.0,0.0
1407442591172095717,0.0,0.0,0.0,0.0,0.0,0.0
1407442591173080771,0.0,0.0,0.0,0.0,0.0,0.0
1407442591174079748,0.0,0.0,0.0,0.0,0.0,0.0
1407442591175111508,0.0,0.0,0.0,0.0,0.0,0.0
1407442591176100317,0.0,0.0,0.0,0.0,0.0,0.0
1407442591177082053,0.0,0.0,0.0,0.0,0.0,0.0
1407442591178085802,0.0,0.0,0.0,0.0,0.0,0.0
1407442591179067231,0.0,0.0,0.0,0.0,0.0,0.0
1407442591180066496,0.0,0.0,0.0,0.0,0.0,0.0
1407442591181079084,0.0,0.0,0.0,0.0,0.0,0.0
1407442591182093397,0.0,0.0,0.0,0.0,0.0,0.0
1407442591183109425,0.0,0.0,0.0,0.0,0.0,0.0
1407442591184081073,0.0,0.0,0.0,0.0,0.0,0.0
1407442591185088860,0.0,0.0,0.0,0.0,0.0,0.0
1407442591186089918,0.0,0.0,0.0,0.0,0.0,0.0
1407442591187080932,0.0,0.0,0.0,0.0,0.0,0.0
1407442591188096772,0.0,0.0,0.0,0.0,0.0,0.0
1407442591189094167,0.0,0.0,0.0,0.0,0.0,0.0
1407442591190113872,0.0,0.0,0.0,0.0,0.0,0.0
1407442591191064418,0.0,0.0,0.0,0.0,0.0,0.0
1407442591192075883,0.0,0.0,0.0,0.0,0.0,0.0
1407442591193073946,0.0,0.0,0.0,0.0,0.0,0.0
1407442591194129101,0.0,0.0,0.0,0.0,0.0,0.0
1407442591195112299,0.0,0.0,0.0,0.0,0.0,0.0
1407442591196153208,0.0,0.0,0.0,0.0,0.0,0.0
1407442591197066076,0.0,0.0,0.0,0.0,0.0,0.0
1407442591198120684,0.0,0.0,0.0,0.0,0.0,0.0
1407442591199103881,0.0,0.0,0.0,0.0,0.0,0.0
1407442591200125093,0.0,0.0,0.0,0.0,0.0,0.0
1407442591201071689,0.0,0.0,0.0,0.0,0.0,0.0
1407442591202129390,0.0,0.0,0.0,0.0,0.0,0.0
1407442591203078804,0.0,0.0,0.0,0.0,0.0,0.0
1407442591204144124,0.0,0.0,0.0,0.0,0.0,0.0
1407442591205079631,0.0,0.0,0.0,0.0,0.0,0.0
1407442591206114512,0.0,0.0,0.0,0.0,0.0,0.0
1407442591207107033,0.0,0.0,0.0,0.0,0.0,0.0
1407442591208148129,0.0,0.0,0.0,0.0,0.0,0.0
1407442591209109418,0.0,0.0,0.0,0.0,0.0,0.0
1407442591210130649,0.0,0.0,0.0,0.0,0.0,0.0
1407442591211099308,0.0,0.0,0.0,0.0,0.0,0.0
1407442591212144123,0.0,0.0,0.0,0.0,0.0,0.0
1407442591213085187,0.0,0.0,0.0,0.0,0.0,0.0
1407442591214129898,0.0,0.0,0.0,0.0,0.0,0.0
1407442591215082831,0.0,0.0,0.0,0.0,0.0,0.0
1407442591216155639,0.0,0.0,0.0,0.0,0.0,0.0
1407442591217085602,0.0,0.0,0.0,0.0,0.0,0.0
1407442591218160274,0.0,0.0,0.0,0.0,0.0,0.0
1407442591219098503,0.0,0.0,0.0,0.0,0.0,0.0
1407442591220131630,0.0,0.0,0.0,0.0,0.0,0.0
1407442591221100973,0.0,0.0,0.0,0.0,0.0,0.0
1407442591222141941,0.0,0.0,0.0,0.0,0.0,0.0
1407442591223081922,0.0,0.0,0.0,0.0,0.0,0.0
1407442591224109953,0.0,0.0,0.0,0.0,0.0,0.0
1407442591225095492,0.0,0.0,0.0,0.0,0.0,0.0
1407442591226141206,0.0,0.0,0.0,0.0,0.0,0.0
1407442591227086843,0.0,0.0,0.0,0.0,0.0,0.0
1407442591228124236,0.0,0.0,0.0,0.0,0.0,0.0
1407442591229067254,0.0,0.0,0.0,0.0,0.0,0.0
1407442591230115859,0.0,0.0,0.0,0.0,0.0,0.0
1407442591231086377,0.0,0.0,0.0,0.0,0.0,0.0
1407442591232116031,0.0,0.0,0.0,0.0,0.0,0.0
1407442591233078893,0.0,0.0,0.0,0.0,0.0,0.0
1407442591234142565,0.0,0.0,0.0,0.0,0.0,0.0
1407442591235066856,0.0,0.0,0.0,0.0,0.0,0.0
1407442591236137339,0.0,0.0,0.0,0.0,0.0,0.0
1407442591237045166,0.0,0.0,0.0,0.0,0.0,0.0
1407442591238098774,0.0,0.0,0.0,0.0,0.0,0.0
1407442591239061744,0.0,0.0,0.0,0.0,0.0,0.0
1407442591240065085,0.0,0.0,0.0,0.0,0.0,0.0
1407442591241078558,0.0,0.0,0.0,0.0,0.0,0.0
1407442591242081967,0.0,0.0,0.0,0.0,0.0,0.0
1407442591243081132,0.0,0.0,0.0,0.0,0.0,0.0
1407442591244072032,0.0,0.0,0.0,0.0,0.0,0.0
1407442591245053799,0.0,0.0,0.0,0.0,0.0,0.0
1407442591246080681,0.0,0.0,0.0,0.0,0.0,0.0
1407442591247079138,0.0,0.0,0.0,0.0,0.0,0.0
1407442591248079112,0.0,0.0,0.0,0.0,0.0,0.0
1407442591249080459,0.0,0.0,0.0,0.0,0.0,0.0
1407442591250051888,0.0,0.0,0.0,0.0,0.0,0.0
1407442591251061945,0.0,0.0,0.0,0.0,0.0,0.0
1407442591252068082,0.0,0.0,0.0,0.0,0.0,0.0
1407442591253064849,0.0,0.0,0.0,0.0,0.0,0.0
1407442591254072676,0.0,0.0,0.0,0.0,0.0,0.0
1407442591255077622,0.0,0.0,0.0,0.0,0.0,0.0
1407442591256068828,0.0,0.0,0.0,0.0,0.0,0.0
1407442591257091857,0.0,0.0,0.0,0.0,0.0,0.0
1407442591258121985,0.0,0.0,0.0,0.0,0.0,0.0
1407442591259030874,0.0,0.0,0.0,0.0,0.0,0.0
1407442591260040946,0.0,0.0,0.0,0.0,0.0,0.0
1407442591261080927,0.0,0.0,0.0,0.0,0.0,0.0
1407442591262069553,0.0,0.0,0.0,0.0,0.0,0.0
1407442591263078157,0.0,0.0,0.0,0.0,0.0,0.0
1407442591264077791,0.0,0.0,0.0,0.0,0.0,0.0
1407442591265086997,0.0,0.0,0.0,0.0,0.0,0.0
1407442591266093482,0.0,0.0,0.0,0.0,0.0,0.0
1407442591267086726,0.0,0.0,0.0,0.0,0.0,0.0
1407442591268060539,0.0,0.0,0.0,0.0,0.0,0.0
1407442591269092815,0.0,0.0,0.0,0.0,0.0,0.0
1407442591270137638,0.0,0.0,0.0,0.0,0.0,0.0
1407442591271185936,0.0,0.0,0.0,0.0,0.0,0.0
1407442591272160026,0.0,0.0,0.0,0.0,0.0,0.0
1407442591273141007,0.0,0.0,0.0,0.0,0.0,0.0
1407442591274165714,0.0,0.0,0.0,0.0,0.0,0.0
1407442591275143360,0.0,0.0,0.0,0.0,0.0,0.0
1407442591276163231,0.0,0.0,0.0,0.0,0.0,0.0
1407442591277138271,0.0,0.0,0.0,0.0,0.0,0.0
1407442591278128655,0.0,0.0,0.0,0.0,0.0,0.0
1407442591279115321,0.0,0.0,0.0,0.0,0.0,0.0
1407442591280126654,0.0,0.0,0.0,0.0,0.0,0.0
1407442591281133232,0.0,0.0,0.0,0.0,0.0,0.0
1407442591282186565,0.0,0.0,0.0,0.0,0.0,0.0
1407442591283157387,0.0,0.0,0.0,0.0,0.0,0.0
1407442591284201328,0.0,0.0,0.0,0.0,0.0,0.0
1407442591285249350,0.0,0.0,0.0,0.0,0.0,0.0
1407442591286152049,0.0,0.0,0.0,0.0,0.0,0.0
1407442591287188006,0.0,0.0,0.0,0.0,0.0,0.0
1407442591288150951,0.0,0.0,0.0,0.0,0.0,0.0
1407442591289184285,0.0,0.0,0.0,0.0,0.0,0.0
1407442591290318209,0.0,0.0,0.0,0.0,0.0,0.0
1407442591291155851,0.0,0.0,0.0,0.0,0.0,0.0
1407442591292149219,0.0,0.0,0.0,0.0,0.0,0.0
1407442591293190339,0.0,0.0,0.0,0.0,0.0,0.0
1407442591294125012,0.0,0.0,0.0,0.0,0.0,0.0
1407442591295139010,0.0,0.0,0.0,0.0,0.0,0.0
1407442591296113097,0.0,0.0,0.0,0.0,0.0,0.0
1407442591297133740,0.0,0.0,0.0,0.0,0.0,0.0
1407442591298153073,0.0,0.0,0.0,0.0,0.0,0.0
1407442591299154718,0.0,0.0,0.0,0.0,0.0,0.0
1407442591300210248,0.0,0.0,0.0,0.0,0.0,0.0
1407442591301146620,0.0,0.0,0.0,0.0,0.0,0.0
1407442591302151018,0.0,0.0,0.0,0.0,0.0,0.0
1407442591303150616,0.0,0.0,0.0,0.0,0.0,0.0
1407442591304131501,0.0,0.0,0.0,0.0,0.0,0.0
1407442591305146482,0.0,0.0,0.0,0.0,0.0,0.0
1407442591306171124,0.0,0.0,0.0,0.0,0.0,0.0
1407442591307182004,0.0,0.0,0.0,0.0,0.0,0.0
1407442591308175551,0.0,0.0,0.0,0.0,0.0,0.0
1407442591309124314,0.0,0.0,0.0,0.0,0.0,0.0
1407442591310163840,0.0,0.0,0.0,0.0,0.0,0.0
1407442591311088408,0.0,0.0,0.0,0.0,0.0,0.0
1407442591312072024,0.0,0.0,0.0,0.0,0.0,0.0
1407442591313102857,0.0,0.0,0.0,0.0,0.0,0.0
1407442591314072454,0.0,0.0,0.0,0.0,0.0,0.0
1407442591315062405,0.0,0.0,0.0,0.0,0.0,0.0
1407442591316057004,0.0,0.0,0.0,0.0,0.0,0.0
1407442591317082599,0.0,0.0,0.0,0.0,0.0,0.0
1407442591318092639,0.0,0.0,0.0,0.0,0.0,0.0
1407442591319082237,0.0,0.0,0.0,0.0,0.0,0.0
1407442591320066800,0.0,0.0,0.0,0.0,0.0,0.0
1407442591321084107,0.0,0.0,0.0,0.0,0.0,0.0
1407442591322176065,0.0,0.0,0.0,0.0,0.0,0.0
1407442591323130403,0.0,0.0,0.0,0.0,0.0,0.0
1407442591324146307,0.0,0.0,0.0,0.0,0.0,0.0
1407442591325122267,0.0,0.0,0.0,0.0,0.0,0.0
1407442591326202141,0.0,0.0,0.0,0.0,0.0,0.0
1407442591327177950,0.0,0.0,0.0,0.0,0.0,0.0
1407442591328175972,0.0,0.0,0.0,0.0,0.0,0.0
1407442591329162230,0.0,0.0,0.0,0.0,0.0,0.0
1407442591330155917,0.0,0.0,0.0,0.0,0.0,0.0
1407442591331149834,0.0,0.0,0.0,0.0,0.0,0.0
1407442591332122118,0.0,0.0,0.0,0.0,0.0,0.0
1407442591333140002,0.0,0.0,0.0,0.0,0.0,0.0
1407442591334165193,0.0,0.0,0.0,0.0,0.0,0.0
1407442591335133489,0.0,0.0,0.0,0.0,0.0,0.0
1407442591336154649,0.0,0.0,0.0,0.0,0.0,0.0
1407442591337171305,0.0,0.0,0.0,0.0,0.0,0.0
1407442591338157086,0.0,0.0,0.0,0.0,0.0,0.0
1407442591339178549,0.0,0.0,0.0,0.0,0.0,0.0
1407442591340090212,0.0,0.0,0.0,0.0,0.0,0.0
1407442591341148814,0.0,0.0,0.0,0.0,0.0,0.0
1407442591342195787,0.0,0.0,0.0,0.0,0.0,0.0
1407442591343127764,0.0,0.0,0.0,0.0,0.0,0.0
1407442591344187054,0.0,0.0,0.0,0.0,0.0,0.0
1407442591345144492,0.0,0.0,0.0,0.0,0.0,0.0
1407442591346177009,0.0,0.0,0.0,0.0,0.0,0.0
1407442591347095494,0.0,0.0,0.0,0.0,0.0,0.0
1407442591348082767,0.0,0.0,0.0,0.0,0.0,0.0
1407442591349098355,0.0,0.0,0.0,0.0,0.0,0.0
1407442591350142764,0.0,0.0,0.0,0.0,0.0,0.0
1407442591351171237,0.0,0.0,0.0,0.0,0.0,0.0
1407442591352140702,0.0,0.0,0.0,0.0,0.0,0.0
1407442591353141953,0.0,0.0,0.0,0.0,0.0,0.0
1407442591354116131,0.0,0.0,0.0,0.0,0.0,0.0
1407442591355164750,0.0,0.0,0.0,0.0,0.0,0.0
1407442591356147630,0.0,0.0,0.0,0.0,0.0,0.0
1407442591357110607,0.0,0.0,0.0,0.0,0.0,0.0
1407442591358150020,0.0,0.0,0.0,0.0,0.0,0.0
1407442591359178028,0.0,0.0,0.0,0.0,0.0,0.0
1407442591360188560,0.0,0.0,0.0,0.0,0.0,0.0
1407442591361137300,0.0,0.0,0.0,0.0,0.0,0.0
1407442591362148211,0.0,0.0,0.0,0.0,0.0,0.0
1407442591363114797,0.0,0.0,0.0,0.0,0.0,0.0
1407442591364143588,0.0,0.0,0.0,0.0,0.0,0.0
1407442591365136544,0.0,0.0,0.0,0.0,0.0,0.0
1407442591366127517,0.0,0.0,0.0,0.0,0.0,0.0
1407442591367150841,0.0,0.0,0.0,0.0,0.0,0.0
1407442591368105033,0.0,0.0,0.0,0.0,0.0,0.0
1407442591369252874,0.0,0.0,0.0,0.0,0.0,0.0
1407442591370158717,0.0,0.0,0.0,0.0,0.0,0.0
1407442591371255610,0.0,0.0,0.0,0.0,0.0,0.0
1407442591372090711,0.0,0.0,0.0,0.0,0.0,0.0
1407442591373093737,0.0,0.0,0.0,0.0,0.0,0.0
1407442591374095144,0.0,0.0,0.0,0.0,0.0,0.0
1407442591375139901,0.0,0.0,0.0,0.0,0.0,0.0
1407442591376145846,0.0,0.0,0.0,0.0,0.0,0.0
1407442591377122479,0.0,0.0,0.0,0.0,0.0,0.0
1407442591378226969,0.0,0.0,0.0,0.0,0.0,0.0
1407442591379124506,0.0,0.0,0.0,0.0,0.0,0.0
1407442591380146046,0.0,0.0,0.0,0.0,0.0,0.0
1407442591381152915,0.0,0.0,0.0,0.0,0.0,0.0
1407442591382165177,0.0,0.0,0.0,0.0,0.0,0.0
1407442591383130658,0.0,0.0,0.0,0.0,0.0,0.0
1407442591384227781,0.0,0.0,0.0,0.0,0.0,0.0
1407442591385136155,0.0,0.0,0.0,0.0,0.0,0.0
1407442591386220685,0.0,0.0,0.0,0.0,0.0,0.0
1407442591389172452,0.0,0.0,0.0,0.0,0.0,0.0
1407442591389193389,0.0,0.0,0.0,0.0,0.0,0.0
1407442591389212673,0.0,0.0,0.0,0.0,0.0,0.0
1407442591390235965,0.0,0.0,0.0,0.0,0.0,0.0
1407442591391196579,0.0,0.0,0.0,0.0,0.0,0.0
1407442591392157362,0.0,0.0,0.0,0.0,0.0,0.0
1407442591393144200,0.0,0.0,0.0,0.0,0.0,0.0
1407442591394172936,0.0,0.0,0.0,0.0,0.0,0.0
1407442591395075757,0.0,0.0,0.0,0.0,0.0,0.0
1407442591396070009,0.0,0.0,0.0,0.0,0.0,0.0
1407442591397081422,0.0,0.0,0.0,0.0,0.0,0.0
1407442591398094622,0.0,0.0,0.0,0.0,0.0,0.0
1407442591399072168,0.0,0.0,0.0,0.0,0.0,0.0
1407442591400607865,0.0,0.0,0.0,0.0,0.0,0.0
1407442591401115170,0.0,0.0,0.0,0.0,0.0,0.0
1407442591402070582,0.0,0.0,0.0,0.0,0.0,0.0
1407442591403069742,0.0,0.0,0.0,0.0,0.0,0.0
1407442591404072109,0.0,0.0,0.0,0.0,0.0,0.0
