%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407432756381613158,0.0,0.0,0.0,0.0,0.0,10.0
1407432756381664017,0.0,0.0,0.0,0.0,0.0,10.0
1407432756381714678,0.0,0.0,0.0,0.0,0.0,10.0
1407432756381765646,0.0,0.0,0.0,0.0,0.0,10.0
1407432756381817249,0.0,0.0,0.0,0.0,0.0,10.0
1407432756381883225,0.0,0.0,0.0,0.0,0.0,10.0
1407432756381933844,0.0,0.0,0.0,0.0,0.0,10.0
1407432756381984315,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382035349,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382097602,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382201226,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382248822,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382290406,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382354115,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382434095,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382506845,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382576551,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382664991,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382739259,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382810500,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382913382,0.0,0.0,0.0,0.0,0.0,10.0
1407432756382986080,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383048077,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383106459,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383179618,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383236941,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383294118,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383375933,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383451293,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383558376,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383602967,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383664403,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383722840,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383748005,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383785395,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383827962,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383899308,0.0,0.0,0.0,0.0,0.0,10.0
1407432756383952879,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384016376,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384088696,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384161522,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384224923,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384299662,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384384545,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384452012,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384525388,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384592012,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384675950,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384751125,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384836201,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384908836,0.0,0.0,0.0,0.0,0.0,10.0
1407432756384972603,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385045344,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385128187,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385198471,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385269430,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385338983,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385425263,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385489722,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385560998,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385649575,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385714233,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385777618,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385850649,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385927780,0.0,0.0,0.0,0.0,0.0,10.0
1407432756385998618,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386081042,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386162036,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386224833,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386353232,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386477368,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386581105,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386688788,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386760682,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386828676,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386915626,0.0,0.0,0.0,0.0,0.0,10.0
1407432756386974717,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387048677,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387123403,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387204443,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387268503,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387332864,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387408089,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387487105,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387541003,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387601335,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387671127,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387735591,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387810504,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387898984,0.0,0.0,0.0,0.0,0.0,10.0
1407432756387962931,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388036469,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388101943,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388226705,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388245281,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388317033,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388396355,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388468235,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388533196,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388607786,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388696584,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388759797,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388833529,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388908415,0.0,0.0,0.0,0.0,0.0,10.0
1407432756388979733,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389030321,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389098463,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389184189,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389248293,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389321956,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389397773,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389470378,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389544334,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389604770,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389686789,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389759859,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389818708,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389907624,0.0,0.0,0.0,0.0,0.0,10.0
1407432756389971974,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390045205,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390115298,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390187129,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390259323,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390324655,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390440017,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390512857,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390573298,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390634645,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390711130,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390771541,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390828335,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390894804,0.0,0.0,0.0,0.0,0.0,10.0
1407432756390951732,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391009170,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391065777,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391121518,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391195436,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391253045,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391309988,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391366514,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391436835,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391493135,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391548722,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391622699,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391708947,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391762606,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391817111,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391871456,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391935468,0.0,0.0,0.0,0.0,0.0,10.0
1407432756391989723,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392045172,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392099491,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392170356,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392227023,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392322440,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392361569,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392428433,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392482739,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392537383,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392594476,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392659443,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392713287,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392767314,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392847947,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392926363,0.0,0.0,0.0,0.0,0.0,10.0
1407432756392979960,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393035110,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393089517,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393151866,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393205781,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393261235,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393314521,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393369103,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393450834,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393523681,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393617315,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393686449,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393759486,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393833242,0.0,0.0,0.0,0.0,0.0,10.0
1407432756393925390,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394000268,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394080035,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394148815,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394231814,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394301052,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394367693,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394447074,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394517797,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394583952,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394662810,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394731975,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394800050,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394867984,0.0,0.0,0.0,0.0,0.0,10.0
1407432756394952912,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395020297,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395089066,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395157614,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395232842,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395299076,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395354288,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395407757,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395473365,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395525945,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395580449,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395634812,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395705647,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395758312,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395812376,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395866176,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395920747,0.0,0.0,0.0,0.0,0.0,10.0
1407432756395984790,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396039112,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396095296,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396147808,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396215042,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396266946,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396337651,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396391014,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396468167,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396534691,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396588070,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396643570,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396718221,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396772538,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396826797,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396880832,0.0,0.0,0.0,0.0,0.0,10.0
1407432756396937319,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397004441,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397046469,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397087620,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397124485,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397164461,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397222551,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397261882,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397304816,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397344131,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397382165,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397421109,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397468160,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397512829,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397568394,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397590869,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397628686,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397668967,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397709385,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397772085,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397811067,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397855265,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397908560,0.0,0.0,0.0,0.0,0.0,10.0
1407432756397976320,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398031559,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398117392,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398164487,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398224001,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398313195,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398379046,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398447941,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398531267,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398598532,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398667478,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398736222,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398827639,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398909530,0.0,0.0,0.0,0.0,0.0,10.0
1407432756398982087,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399071992,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399137064,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399209063,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399284822,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399353326,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399431554,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399528354,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399601573,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399642585,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399697217,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399752530,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399817913,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399872328,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399928335,0.0,0.0,0.0,0.0,0.0,10.0
1407432756399981466,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400046236,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400100141,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400154958,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400210481,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400267344,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400329761,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400383471,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400436626,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400497729,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400574059,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400628054,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400680194,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400735240,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400802304,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400854941,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400908542,0.0,0.0,0.0,0.0,0.0,10.0
1407432756400962983,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401017723,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401084411,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401137330,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401191513,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401245635,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401319140,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401373243,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401430966,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401490230,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401547541,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401604830,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401673802,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401715022,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401769572,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401841985,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401893924,0.0,0.0,0.0,0.0,0.0,10.0
1407432756401947135,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402002726,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402069643,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402136080,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402196451,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402269557,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402349367,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402421222,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402486514,0.0,0.0,0.0,0.0,0.0,10.0
1407432756402542411,0.0,0.0,0.0,0.0,0.0,10.0
